Date,Lighting,Others,Power,Air,Total,weekday,Holiday,period
2021-05-13 11:00:00,11.875,17.914,3.225078,0,33.014078,Thu,0,1
2021-05-13 12:00:00,12.210999999999999,16.483999999999998,3.632108,0,32.327107999999996,Thu,0,2
2021-05-13 13:00:00,13.517000000000003,18.406000000000002,4.078977,0,36.001977000000004,Thu,0,break
2021-05-13 14:00:00,13.370000000000001,20.636,3.2839679999999998,1,38.289968,Thu,0,3
2021-05-13 15:00:00,13.902999999999997,19.784,3.734299,0,37.421299,Thu,0,3
2021-05-13 16:00:00,14.177999999999999,20.458000000000002,3.06746,0,37.70346,Thu,0,4
2021-05-13 17:00:00,12.575,18.496,4.033944,0,35.104943999999996,Thu,0,4
2021-05-13 18:00:00,10.069999999999999,16.863999999999997,3.557632,0,30.491631999999996,Thu,0,5
2021-05-13 19:00:00,5.17,12.7,4.07378,0,21.943779999999997,Thu,0,5
2021-05-13 20:00:00,2.242,9.607999999999999,3.39482,0,15.244819999999997,Thu,0,5
2021-05-13 21:00:00,0.5640000000000001,6.722,3.410407,0,10.696407,Thu,0,after_class
2021-05-13 22:00:00,0.248,6.3260000000000005,3.393087,0,9.967087000000001,Thu,0,after_class
2021-05-13 23:00:00,0.0,6.75,3.3411239999999998,0,10.091124,Thu,0,after_class
2021-05-14 00:00:00,0.0,5.15,2.6102,0,7.7602,Fri,0,after_class
2021-05-14 01:00:00,0.0,6.708,3.450245,0,10.158245,Fri,0,after_class
2021-05-14 02:00:00,0.0,6.71,3.356712,0,10.066711999999999,Fri,0,after_class
2021-05-14 03:00:00,0.0,6.57,3.400015,0,9.970015,Fri,0,after_class
2021-05-14 04:00:00,0.0,6.764,3.389621,0,10.153621000000001,Fri,0,after_class
2021-05-14 05:00:00,0.0,6.382000000000001,2.816314,0,9.198314,Fri,0,after_class
2021-05-14 06:00:00,0.006,5.718,3.348053,0,9.072053,Fri,0,after_class
2021-05-14 07:00:00,1.7439999999999998,5.312,8.038444,0,15.094444,Fri,0,after_class
2021-05-14 08:00:00,4.765999999999999,8.006,10.63825,0,23.410249999999998,Fri,0,after_class
2021-05-14 09:00:00,6.483999999999999,9.828,12.817171,0,29.129171,Fri,0,1
2021-05-14 10:00:00,8.394999999999998,10.113999999999999,16.253556,0,34.762556,Fri,0,1
2021-05-14 11:00:00,11.336000000000002,13.451999999999998,18.172669,1,43.960668999999996,Fri,0,1
2021-05-14 12:00:00,11.879999999999995,13.334,17.353409,0,42.567409,Fri,0,2
2021-05-14 13:00:00,12.765999999999998,13.236,16.994875,0,42.996875,Fri,0,break
2021-05-14 14:00:00,12.634,15.158000000000001,14.396799,1,43.188799,Fri,0,3
2021-05-14 15:00:00,12.670000000000002,15.968,10.475438,1,40.113438,Fri,0,3
2021-05-14 16:00:00,10.408999999999999,16.088,5.828347,1,33.325347,Fri,0,4
2021-05-14 17:00:00,10.997999999999998,15.202,3.143672,0,29.343671999999994,Fri,0,4
2021-05-14 18:00:00,10.421999999999997,14.614,3.484883,0,28.520882999999998,Fri,0,5
2021-05-14 19:00:00,6.603,12.432,3.4675640000000003,0,22.502564,Fri,0,5
2021-05-14 20:00:00,3.998999999999999,8.468,3.2874309999999998,0,15.754430999999999,Fri,0,5
2021-05-14 21:00:00,0.365,6.872,3.268379,0,10.505379,Fri,0,after_class
2021-05-14 22:00:00,0.043,6.486000000000001,3.365372,0,9.894372,Fri,0,after_class
2021-05-14 23:00:00,0.0,6.897999999999999,3.297823,0,10.195822999999999,Fri,0,after_class
2021-05-15 00:00:00,0.0,7.1659999999999995,3.4000139999999996,0,10.566014,Sat,1,after_class
2021-05-15 01:00:00,0.0,7.178,3.334197,0,10.512197,Sat,1,after_class
2021-05-15 02:00:00,0.0,7.192,3.30302,0,10.49502,Sat,1,after_class
2021-05-15 03:00:00,0.0,6.94,3.038017,0,9.978017000000001,Sat,1,after_class
2021-05-15 04:00:00,0.0,7.08,3.223343,0,10.303343,Sat,1,after_class
2021-05-15 05:00:00,0.0,6.6,2.475101,0,9.075101,Sat,1,after_class
2021-05-15 06:00:00,0.41200000000000003,6.098,2.485492,0,8.995491999999999,Sat,1,after_class
2021-05-15 07:00:00,1.6759999999999993,6.071999999999999,5.682856,0,13.430855999999999,Sat,1,after_class
2021-05-15 08:00:00,5.63,9.033999999999999,10.376712000000001,0,25.040712,Sat,1,after_class
2021-05-15 09:00:00,7.143000000000001,9.99,14.822884,1,32.955884000000005,Sat,1,1
2021-05-15 10:00:00,9.245000000000003,9.948,18.742514,0,37.935514000000005,Sat,1,1
2021-05-15 11:00:00,9.587000000000002,10.431999999999999,19.868344999999998,1,40.887344999999996,Sat,1,1
2021-05-15 12:00:00,9.437,10.042000000000002,19.823312,2,41.302312,Sat,1,2
2021-05-15 13:00:00,10.377,10.728,18.721728,0,39.826728,Sat,1,break
2021-05-15 14:00:00,9.950000000000003,10.905999999999999,12.718442,1,34.574442000000005,Sat,1,3
2021-05-15 15:00:00,9.586,12.55,6.051783,1,29.187783000000003,Sat,1,3
2021-05-15 16:00:00,9.031999999999998,12.83,2.99125,0,24.85325,Sat,1,4
2021-05-15 17:00:00,7.21,11.364,3.621718,0,22.195718000000003,Sat,1,4
2021-05-15 18:00:00,5.000000000000001,9.882,3.299555,0,18.181555000000003,Sat,1,5
2021-05-15 19:00:00,3.004000000000001,8.282,3.524721,0,14.810721000000001,Sat,1,5
2021-05-15 20:00:00,1.975,7.388000000000001,3.21815,0,12.581150000000001,Sat,1,5
2021-05-15 21:00:00,0.742,6.766,3.322073,0,10.830073,Sat,1,after_class
2021-05-15 22:00:00,0.0,6.516,3.4450469999999997,0,9.961047,Sat,1,after_class
2021-05-15 23:00:00,0.0,6.96,3.315144,0,10.275144000000001,Sat,1,after_class
2021-05-16 00:00:00,0.0,5.5,2.5357209999999997,0,8.035720999999999,Sun,1,after_class
2021-05-16 01:00:00,0.0,7.252,3.382694,0,10.634694,Sun,1,after_class
2021-05-16 02:00:00,0.0,6.83,3.271842,0,10.101842,Sun,1,after_class
2021-05-16 03:00:00,0.0,6.878,3.2926260000000003,0,10.170626,Sun,1,after_class
2021-05-16 04:00:00,0.0,7.026,3.282236,0,10.308236,Sun,1,after_class
2021-05-16 05:00:00,0.0,6.59,2.547847,0,9.137847,Sun,1,after_class
2021-05-16 06:00:00,0.009,5.776,3.61652,0,9.40152,Sun,1,after_class
2021-05-16 07:00:00,0.001,4.65,6.971503,0,11.622503000000002,Sun,1,after_class
2021-05-16 08:00:00,2.2960000000000003,7.0920000000000005,6.891828,0,16.279828000000002,Sun,1,after_class
2021-05-16 09:00:00,4.633,10.044,3.9941079999999998,0,18.671108,Sun,1,1
2021-05-16 10:00:00,5.179000000000001,10.048,5.147652,0,20.374652,Sun,1,1
2021-05-16 11:00:00,6.715,10.367999999999999,5.381479000000001,0,22.464478999999997,Sun,1,1
2021-05-16 12:00:00,6.855000000000001,8.828,9.98527,0,25.66827,Sun,1,2
2021-05-16 13:00:00,6.634999999999998,9.78,5.875114,0,22.290114,Sun,1,break
2021-05-16 14:00:00,6.900999999999999,10.174,3.431193,1,21.506193,Sun,1,3
2021-05-16 15:00:00,6.976000000000001,10.434,3.768941,0,21.178941000000002,Sun,1,3
2021-05-16 16:00:00,6.474,11.162,2.963538,0,20.599538000000003,Sun,1,4
2021-05-16 17:00:00,4.670000000000001,9.68,3.64943,0,17.99943,Sun,1,4
2021-05-16 18:00:00,2.4939999999999998,8.136,3.789725,0,14.419725,Sun,1,5
2021-05-16 19:00:00,1.945,7.512,3.651161,0,13.108160999999999,Sun,1,5
2021-05-16 20:00:00,1.097,6.8839999999999995,3.427727,0,11.408726999999999,Sun,1,5
2021-05-16 21:00:00,0.11699999999999999,6.214,3.502206,0,9.833206,Sun,1,after_class
2021-05-16 22:00:00,0.0,6.090000000000001,3.36191,0,9.451910000000002,Sun,1,after_class
2021-05-16 23:00:00,0.0,6.819999999999999,3.420798,0,10.240798,Sun,1,after_class
2021-05-17 00:00:00,0.0,5.0680000000000005,2.55131,0,7.6193100000000005,Mon,0,after_class
2021-05-17 01:00:00,0.0,6.8839999999999995,3.493544,0,10.377544,Mon,0,after_class
2021-05-17 02:00:00,0.0,6.774,3.479688,0,10.253688,Mon,0,after_class
2021-05-17 03:00:00,0.0,6.504,3.4918120000000004,0,9.995812,Mon,0,after_class
2021-05-17 04:00:00,0.0,6.918,3.5593630000000003,0,10.477363,Mon,0,after_class
2021-05-17 05:00:00,0.005,6.542,3.131546,0,9.678546,Mon,0,after_class
2021-05-17 06:00:00,0.004,6.296,2.747032,0,9.047032,Mon,0,after_class
2021-05-17 07:00:00,1.5799999999999998,6.296,2.717587,0,10.593587,Mon,0,after_class
2021-05-17 08:00:00,4.775999999999998,8.784,3.017232,0,16.577232,Mon,0,after_class
2021-05-17 09:00:00,7.568,10.954,4.453103,0,22.975102999999997,Mon,0,1
2021-05-17 10:00:00,10.258,12.536,5.9392,0,28.733199999999997,Mon,0,1
2021-05-17 11:00:00,13.089999999999996,17.806,2.921967,1,34.817966999999996,Mon,0,1
2021-05-17 12:00:00,12.228000000000003,16.342,3.6788730000000003,0,32.248873,Mon,0,2
2021-05-17 13:00:00,13.674000000000003,15.732000000000001,5.144189,1,35.550189,Mon,0,break
2021-05-17 14:00:00,14.175,17.872,3.874596,0,35.921595999999994,Mon,0,3
2021-05-17 15:00:00,13.716000000000001,17.5,3.4554400000000003,1,35.671440000000004,Mon,0,3
2021-05-17 16:00:00,12.162999999999997,18.062,3.491812,0,33.716812,Mon,0,4
2021-05-17 17:00:00,11.035000000000002,14.588000000000001,3.5974690000000002,1,30.220469000000005,Mon,0,4
2021-05-17 18:00:00,10.1,14.372,3.555897,0,28.027897000000003,Mon,0,5
2021-05-17 19:00:00,5.310999999999999,10.293999999999999,3.770673,0,19.375672999999995,Mon,0,5
2021-05-17 20:00:00,2.999,7.6659999999999995,3.356713,0,14.021712999999998,Mon,0,5
2021-05-17 21:00:00,1.738,7.012,3.680605,0,12.430605,Mon,0,after_class
2021-05-17 22:00:00,0.0,6.152,3.358443,0,9.510443,Mon,0,after_class
2021-05-17 23:00:00,0.0,6.723999999999999,3.495279,0,10.219279,Mon,0,after_class
2021-05-18 00:00:00,0.0,6.858,3.5074,0,10.3654,Tue,0,after_class
2021-05-18 01:00:00,0.022,6.768,3.4814220000000002,0,10.271422000000001,Tue,0,after_class
2021-05-18 02:00:00,0.0,6.582000000000001,3.3428560000000003,0,9.924856000000002,Tue,0,after_class
2021-05-18 03:00:00,0.0,6.548,3.348053,0,9.896053,Tue,0,after_class
2021-05-18 04:00:00,0.0,6.6240000000000006,3.460636,0,10.084636,Tue,0,after_class
2021-05-18 05:00:00,0.129,6.768000000000001,3.16792,0,10.06492,Tue,0,after_class
2021-05-18 06:00:00,1.859,7.082,2.795528,0,11.736528,Tue,0,after_class
2021-05-18 07:00:00,2.8729999999999993,7.085999999999999,2.589415,0,12.548414999999999,Tue,0,after_class
2021-05-18 08:00:00,5.362,9.422,3.171383,0,17.955383,Tue,0,after_class
2021-05-18 09:00:00,6.775,12.617999999999999,3.048406,1,23.441406,Tue,0,1
2021-05-18 10:00:00,6.420999999999999,12.186,4.719835,1,24.326835,Tue,0,1
2021-05-18 11:00:00,12.865000000000002,18.854,4.033944,0,35.752944,Tue,0,1
2021-05-18 12:00:00,12.934,17.776,4.382087,1,36.092087,Tue,0,2
2021-05-18 13:00:00,14.2,17.232,4.077246,1,36.509246,Tue,0,break
2021-05-18 14:00:00,13.542,18.01,3.4138710000000003,0,34.965871,Tue,0,3
2021-05-18 15:00:00,14.264,18.844,3.879792,1,37.987792000000006,Tue,0,3
2021-05-18 16:00:00,14.662000000000004,20.044,3.992374,1,39.698374,Tue,0,4
2021-05-18 17:00:00,12.745999999999999,16.53,4.543168,0,33.819168,Tue,0,4
2021-05-18 18:00:00,10.998999999999999,15.386000000000001,3.794925,0,30.179924999999997,Tue,0,5
2021-05-18 19:00:00,5.305999999999999,11.96,3.602665,0,20.868665,Tue,0,5
2021-05-18 20:00:00,2.2180000000000004,9.176,3.3411229999999996,0,14.735123,Tue,0,5
2021-05-18 21:00:00,1.713,9.030000000000001,3.316878,0,14.059878000000001,Tue,0,after_class
2021-05-18 22:00:00,0.38500000000000006,7.062,3.29436,0,10.74136,Tue,0,after_class
2021-05-18 23:00:00,0.0,7.086,3.325536,0,10.411536,Tue,0,after_class
2021-05-19 00:00:00,0.0,5.641,2.652635,0,8.293635,Wed,0,after_class
2021-05-19 01:00:00,0.0,7.408,3.431191,0,10.839191,Wed,0,after_class
2021-05-19 02:00:00,0.0,7.306,3.374033,0,10.680033,Wed,0,after_class
2021-05-19 03:00:00,0.005,7.042,3.436386,0,10.483386,Wed,0,after_class
2021-05-19 04:00:00,0.0,7.31,3.400016,0,10.710016,Wed,0,after_class
2021-05-19 05:00:00,0.0,6.99,3.157526,0,10.147526,Wed,0,after_class
